"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
4.828030317E2,-4.857026100E0,4.082182884E0,-1.672639608E0
4.828130727E2,-2.227835178E0,3.243075848E0,-2.793943167E0
4.828231135E2,1.611446381E0,1.661687851E0,-3.773928642E0
4.828331543E2,6.150820732E0,-3.941469193E-1,-4.579160690E0
4.828431952E2,1.072766685E1,-2.879566193E0,-3.279887199E0
4.828532358E2,1.263775253E1,-4.838260174E0,-1.389551163E0
4.828632757E2,1.123673153E1,-6.692984581E0,-1.736137152E0
4.828733155E2,7.362366199E0,-6.061067581E0,-2.820655823E0
4.828833555E2,3.678766727E0,-4.056537628E0,-3.096865416E0
4.828933954E2,1.585706711E0,-2.158263206E0,-1.999494553E0
4.829034350E2,1.265864372E-1,-8.429546356E-1,-5.220990181E-1
4.829134748E2,-6.776063442E-1,-1.141714096E0,7.447831631E-1
4.829235151E2,-1.008827448E0,-4.144953728E0,2.971275091E0
4.829335556E2,-8.527467251E-1,-8.794013023E0,5.560410023E0
4.829435957E2,-1.575480223E0,-1.905105591E1,2.044005394E0
4.829536358E2,1.143260002E0,-2.625614929E1,-6.391150951E-1
4.829636762E2,5.425949097E-1,-1.405599022E1,-1.586791754E0
4.829737167E2,-6.899970055E0,-1.578938484E0,-2.581835508E0
4.829837569E2,-1.035177422E1,6.981287003E0,-1.000608349E1
4.829937755E2,-1.520620537E1,9.547619820E0,-5.637881279E0
4.830037945E2,-1.893523598E1,8.357374191E0,-6.353195190E0
4.830138137E2,-2.017259216E1,5.150564671E0,-2.884047270E0
4.830238325E2,-1.858079147E1,-5.022058487E-1,7.301610947E0
4.830338516E2,-1.467681694E1,-1.220197678E0,1.261728668E1
4.830438713E2,-1.065814018E1,-2.896213531E-1,1.285800648E1
4.830538911E2,-8.832320213E0,-2.009724617E0,1.105665207E1
4.830639105E2,-7.367472649E0,-4.454954147E0,8.984393120E0
4.830739296E2,-6.395330906E0,-6.031920433E0,7.924545765E0
4.830839492E2,-5.808277607E0,-6.231762886E0,7.821789265E0
4.830939688E2,-5.096488476E0,-5.964921951E0,6.604289055E0
4.831039878E2,-4.183115005E0,-5.551011086E0,5.040389061E0
4.831140069E2,-3.443269253E0,-5.113810539E0,3.878746986E0
4.831240264E2,-3.083349705E0,-4.860603333E0,3.312865496E0
4.831340460E2,-2.434684515E0,-4.355082512E0,2.934175968E0
4.831440653E2,-1.384712696E0,-3.795749664E0,3.048655987E0
4.831540848E2,-6.657257080E-1,-3.546417236E0,9.231743813E0
4.831641048E2,7.565336227E-1,-2.861070633E0,7.172396660E0
4.831741247E2,1.847216129E0,-1.951738358E0,2.384072542E0
4.831841442E2,2.518095970E0,-5.616111755E-1,-7.860100269E-1
4.831941638E2,2.004031181E0,2.778348923E-1,-1.675931215E0
4.832041838E2,1.241853118E0,6.865282059E-1,3.149152696E-1
4.832142038E2,1.333734155E0,3.990135193E-1,2.019212246E0
4.832242232E2,2.366901398E0,3.895082474E-1,4.408177733E-1
4.832342425E2,2.999894619E0,7.733983994E-1,-1.188718319E0
4.832442619E2,3.158684254E0,1.308738708E0,-2.082889318E0
4.832542812E2,2.922685146E0,1.756068707E0,-2.775984049E0
4.832643001E2,2.306904316E0,1.910555363E0,-3.638769865E0
4.832743189E2,1.324498415E0,1.730152130E0,-4.611274719E0
4.832843382E2,4.684615731E-1,1.795808315E0,-5.155923367E0
4.832943572E2,-1.795049906E-1,1.858089447E0,-5.225304127E0
4.833043759E2,-2.719997168E-1,1.784957886E0,-4.421487808E0
4.833143943E2,3.530502319E-3,1.424845695E0,-3.288430691E0
4.833244129E2,6.357645988E-2,1.083951950E0,-2.235305309E0
4.833344311E2,-8.802938461E-2,6.940584183E-1,-1.492380857E0
4.833444486E2,-3.911639452E-1,4.193391800E-1,-8.873931170E-1
4.833544659E2,-5.391851664E-1,2.979803085E-1,-1.560813785E-1
4.833644838E2,-4.929535389E-1,3.206958771E-1,4.015174508E-1
4.833745020E2,-6.276549697E-1,2.263135910E-1,7.822737694E-1
4.833845197E2,-8.142796755E-1,9.120178223E-2,1.318163395E0
4.833945375E2,-8.094276190E-1,1.019258499E-1,1.598453522E0
4.834045556E2,-5.589224696E-1,4.737071991E-1,1.529820561E0
4.834145737E2,-1.092514396E-1,1.064748764E0,1.452870131E0
4.834245914E2,2.095527351E-1,1.448287964E0,1.548472643E0
4.834346091E2,5.494037867E-1,1.443749428E0,1.845057487E0
4.834446274E2,9.179184437E-1,8.308906555E-1,1.897743821E0
4.834546458E2,1.334820390E0,-3.044242859E-1,1.883870363E0
4.834646638E2,1.464958906E0,-1.385186195E0,2.060410976E0
4.834746817E2,1.535881639E0,-1.395961761E0,1.948308587E0
4.834846998E2,1.705645800E0,-1.947687149E0,1.253843784E0
4.834947178E2,1.820015192E0,-1.825720787E0,5.439888239E-1
4.835047351E2,2.079494953E0,-1.639792442E0,-1.520931721E-1
4.835147522E2,2.227098703E0,-1.388962746E0,-5.855745673E-1
4.835247698E2,2.160740376E0,-1.449280739E0,-9.677981138E-1
4.835347874E2,2.262694359E0,-1.584869385E0,-1.546674848E0
4.835448045E2,2.592687607E0,-1.805581093E0,-2.476901531E0
4.835548212E2,3.448616982E0,-2.429526329E0,-3.434981346E0
4.835648379E2,5.088967323E0,-3.896248817E0,-3.647072315E0
4.835748543E2,6.550990105E0,-4.628730774E0,-3.277875423E0
4.835848700E2,7.264469147E0,-3.405255318E0,-2.543044567E0
4.835948856E2,7.268385887E0,-1.368877411E0,-2.199559927E0
4.836049018E2,7.044540405E0,-6.729478836E-1,-2.332788944E0
4.836149180E2,6.794392586E0,-9.766035080E-1,-6.090904713E0
4.836249339E2,6.463068962E0,-8.242015839E-1,-8.783232689E0
4.836349498E2,5.642630100E0,-3.374195099E-1,-6.094908237E0
4.836449662E2,4.561223984E0,-4.164562225E-1,-3.362236500E0
4.836549824E2,3.375603199E0,-1.403931618E0,-1.985850096E0
4.836649979E2,2.241099834E0,-3.171757698E0,-2.101798058E0
4.836750132E2,1.496639252E0,-4.935868263E0,-2.819962263E0
4.836850288E2,9.073761106E-1,-6.412553787E0,-2.804254293E0
4.836950444E2,-5.885368586E-2,-7.662533760E0,-1.210591674E0
4.837050595E2,-2.015837431E0,-9.657361031E0,1.719313383E0
4.837150745E2,-4.398263931E0,-1.137544727E1,4.619063377E0
4.837250897E2,-6.617019653E0,-1.269997025E1,6.645808697E0
4.837351048E2,-8.471236229E0,-1.312587547E1,8.160932541E0
4.837451194E2,-9.758045197E0,-1.243441963E1,9.987269402E0
4.837551337E2,-1.021865177E1,-9.896477699E0,9.720464706E0
4.837651488E2,-1.034728909E1,-7.192234993E0,7.578025818E0
4.837751641E2,-1.007418251E1,-4.486382484E0,4.114507675E0
4.837851792E2,-9.485889435E0,-3.010236740E0,8.615852594E-1
4.837951944E2,-9.735300064E0,-3.079838753E0,7.051135302E-1
4.838052100E2,-7.348026276E0,-7.522764206E-1,-9.978724718E-1
4.838152257E2,-6.546115875E0,3.027238846E-1,2.678524256E-1
4.838252411E2,-6.195213795E0,7.878050804E-1,1.961067438E0
4.838352565E2,-5.806019306E0,1.475137711E0,3.661112547E0
4.838452727E2,-4.955180645E0,2.089919090E0,4.520555019E0
4.838552893E2,-4.044487000E0,2.618141174E0,4.226591110E0
4.838653058E2,-2.657481194E0,3.220249176E0,3.112279415E0
4.838753224E2,-8.526425362E-1,3.599397659E0,1.402341604E0
4.838853394E2,5.160145760E-1,3.350055218E0,-1.026215553E-1
4.838953565E2,1.756653786E-1,2.434440613E0,1.999381781E-1
4.839053733E2,-1.073039293E0,1.540390968E0,9.915221930E-1
4.839153900E2,-2.974656105E0,1.032229900E0,1.397885919E0
4.839254074E2,-5.137784958E0,7.485685349E-1,1.772273302E0
4.839354249E2,-5.218357086E0,6.685810089E-1,1.871010780E0
4.839454421E2,-7.924459457E0,8.279986382E-1,3.255895138E0
4.839554595E2,-8.991982460E0,1.217721939E0,4.304700851E0
4.839654774E2,-9.768005371E0,1.785218239E0,5.028315544E0
4.839754955E2,-1.042345142E1,2.469417572E0,5.498293877E0
4.839855133E2,-1.069512939E1,3.213436604E0,5.768280983E0
4.839955312E2,-1.063751316E1,3.936424971E0,5.654024601E0
4.840055500E2,-1.009755325E1,4.252855301E0,5.099761963E0
4.840155689E2,-9.534023285E0,4.133787155E0,4.472671509E0
4.840255874E2,-8.922995567E0,3.721975327E0,3.067164183E0
4.840356062E2,-7.973299980E0,3.247928619E0,1.056447506E0
4.840456254E2,-5.908760071E0,2.458454132E0,-1.162510872E0
4.840556447E2,-2.905329704E0,1.082692623E0,-3.814210653E0
4.840656636E2,2.146678925E0,-8.693814278E-1,-6.700733185E0
4.840756824E2,2.240063190E0,-8.040704727E-1,-6.726071358E0
4.840857015E2,1.501856232E1,-7.374034882E0,-4.313369274E0
4.840957207E2,1.622239304E1,-1.132447052E1,-1.729401827E0
4.841057396E2,1.259033394E1,-1.153392696E1,-4.626481056E0
4.841157585E2,6.669463634E0,-7.173753738E0,-6.057781696E0
4.841257777E2,4.106630325E0,-3.917899132E0,-4.776071548E0
4.841357970E2,1.960392475E0,-1.646615982E0,-1.612330437E0
4.841458159E2,6.916189194E-2,-1.308097839E-1,8.623895645E-1
4.841558348E2,-1.570405722E0,1.216433048E0,2.626293659E0
4.841658545E2,-2.587953329E0,2.484891415E0,3.069006920E0
4.841758744E2,-2.513946772E0,1.317303181E0,2.674951792E0
4.841858944E2,-2.286907196E0,-3.826176643E0,3.181982279E0
4.841959147E2,-8.151819706E-1,-9.303510666E0,4.489828110E0
4.842059354E2,3.072438240E-1,-1.757829285E1,4.909784317E0
4.842159563E2,1.043934345E0,-1.964665604E1,7.678976059E-1
4.842259770E2,-1.701575756E0,-6.645294189E0,7.408177853E-1
4.842359980E2,-5.805098534E0,3.893537521E-1,4.616231918E0
4.842460196E2,-8.395503044E0,3.786965370E0,7.473306656E0
4.842560414E2,-1.120620823E1,9.862223625E0,2.650736094E0
4.842660627E2,-1.428035355E1,6.820384502E0,-3.048257351E0
4.842760839E2,-1.639699936E1,2.649234772E0,-6.062533379E0
4.842861052E2,-1.579246712E1,-1.465119362E0,3.489818573E-1
4.842961265E2,-1.480073929E1,-2.808675766E0,7.169448853E0
4.843061473E2,-1.343356514E1,-2.123208046E0,9.072519302E0
4.843161680E2,-1.129971123E1,-3.078513145E0,8.407492638E0
4.843261894E2,-9.692989349E0,-4.562834740E0,7.378018379E0
4.843362107E2,-8.321743011E0,-5.837613106E0,6.584854603E0
4.843462318E2,-7.197261333E0,-6.325382233E0,5.602924347E0
4.843562529E2,-6.175609112E0,-6.087907791E0,4.732509613E0
4.843662743E2,-4.996347904E0,-5.562241554E0,3.849093199E0
4.843762958E2,-4.092069626E0,-4.922715187E0,2.968976736E0
4.843863169E2,-3.451650381E0,-3.979186058E0,2.304464102E0
4.843963380E2,-2.838222980E0,-2.971316338E0,2.160064459E0
4.844063599E2,-2.221529484E0,-2.245000839E0,2.379842281E0
4.844163819E2,-1.497489095E0,-1.708504677E0,2.875535011E0
4.844264035E2,-9.235548973E-1,-1.491878510E0,4.511447430E0
4.844364252E2,-9.810853004E-2,-1.426746368E0,5.491753578E0
4.844464474E2,1.931130886E-1,-1.321009636E0,5.341753006E0
4.844564698E2,1.962265015E0,-1.139316559E-1,7.578402758E-1
4.844664916E2,2.263561487E0,6.163749695E-1,-6.581890583E-2
4.844765135E2,2.078194618E0,9.828577042E-1,3.142038882E-1
4.844865358E2,2.125088453E0,8.900537491E-1,9.160375595E-1
4.844965581E2,2.427314997E0,7.522001266E-1,7.206108570E-1
4.845065802E2,2.817654133E0,1.113000870E0,4.549953640E-1
4.845166024E2,2.988927364E0,1.665763855E0,3.370937705E-2
4.845266250E2,2.887205601E0,2.024373531E0,-5.827227235E-1
4.845366476E2,2.463255167E0,2.043584824E0,-1.153392076E0
4.845466699E2,1.767445087E0,1.803161144E0,-1.475389957E0
4.845566922E2,9.171318412E-1,1.627270699E0,-1.280323267E0
4.845667155E2,1.016143560E-1,1.466654778E0,-1.028934479E0
4.845767390E2,-3.352425098E-1,1.274279594E0,-8.529250026E-1
4.845867626E2,-5.592820048E-1,9.356708527E-1,-7.030804753E-1
4.845967863E2,-9.883660078E-1,4.821052551E-1,-4.128530622E-1
4.846068104E2,-1.394131422E0,6.731414795E-2,-1.290150583E-1
4.846168346E2,-1.836280584E0,-3.279781342E-1,1.000994444E-2
4.846268582E2,-2.111015081E0,-3.229837418E-1,9.738600254E-2
4.846368820E2,-2.266530037E0,-4.729757309E-1,-2.470633984E-1
4.846469062E2,-2.203612804E0,-4.719781876E-1,-3.033984303E-1
4.846569305E2,-1.778404713E0,-4.016571045E-1,-1.276228786E0
4.846669548E2,-1.311256647E0,-8.267593384E-2,-1.797942638E0
4.846769794E2,-7.492671013E-1,5.808591843E-1,-1.805829048E0
4.846870045E2,-1.387161016E-1,1.021782875E0,-1.339694381E0
4.846970299E2,3.812676072E-1,8.861026764E-1,-4.732914567E-1
4.847070547E2,9.605889916E-1,-5.091953278E-2,1.750602722E-1
4.847170795E2,1.749591589E0,-1.014596939E0,2.738391161E-1
4.847271048E2,2.757727146E0,-1.471695900E0,-1.076982021E-1
4.847371301E2,3.581744194E0,-1.153722763E0,-3.942021728E-1
4.847471547E2,4.156629086E0,-3.141088486E-1,-6.743359566E-1
4.847571794E2,4.308967590E0,1.916913986E-1,-1.050686836E0
4.847672043E2,4.201818466E0,3.632259369E-1,-1.283427119E0
4.847772292E2,4.009847641E0,1.353511810E-1,-1.221711516E0
4.847872534E2,3.657938957E0,-4.623804092E-1,-9.298598170E-1
4.847972775E2,3.267217159E0,-1.171729088E0,-8.817811012E-1
4.848073021E2,2.950438261E0,-1.596556664E0,-1.143348813E0
4.848173266E2,2.910989523E0,-1.967430115E0,-1.497080922E0
4.848273504E2,3.227400303E0,-2.665075302E0,-1.654648781E0
4.848373739E2,4.332311153E0,-4.287699699E0,-1.771394134E0
4.848473975E2,4.337824345E0,-4.280094147E0,-1.714224458E0
4.848574211E2,6.814822674E0,-3.920612335E0,-9.934698343E-1
4.848674439E2,7.369257450E0,-3.133509636E0,-7.060176134E-1
4.848774666E2,7.684362411E0,-3.089900017E0,-7.664029002E-1
4.848874897E2,6.963776112E0,-3.134811401E0,-1.221428633E0
4.848987207E2,4.927242756E0,-2.744099617E0,-2.109747171E0
4.849087467E2,3.233798504E0,-2.291521072E0,-4.155517101E0
4.849187657E2,2.500158787E0,-2.222270012E0,-4.183707714E0
4.849287902E2,2.204677343E0,-2.627875328E0,-2.737301350E0
4.849388126E2,1.412427664E0,-3.502037048E0,-2.128608942E0
4.849488328E2,2.443284392E-1,-4.703588486E0,-2.384512663E0
4.849588514E2,-1.169353604E0,-6.157647133E0,-2.067242384E0
4.849688717E2,-2.680101156E0,-7.680191040E0,-9.396469593E-1
4.849788915E2,-4.759397507E0,-9.267362595E0,5.908786058E-1
4.849889108E2,-6.467674255E0,-1.044916725E1,1.549240112E0
4.849989301E2,-7.966974258E0,-1.088513565E1,2.935426235E0
4.850089498E2,-9.273926735E0,-1.040027809E1,4.313473701E0
4.850189688E2,-1.037360191E1,-9.164663315E0,5.762878418E0
4.850289875E2,-1.082604980E1,-6.972637177E0,5.904809952E0
4.850390059E2,-1.061143398E1,-4.838128090E0,5.572575092E0
4.850490253E2,-9.556866646E0,-2.824184418E0,5.327854633E0
4.850590444E2,-7.963397980E0,-1.377814293E0,4.586500168E0
4.850690633E2,-6.055745125E0,-1.030254364E-1,4.080694199E0
4.850790820E2,-5.110029221E0,7.281317711E-1,3.710508823E0
4.850891012E2,-4.435187817E0,1.242638588E0,3.262544632E0
4.850991202E2,-4.040580750E0,1.284872055E0,3.387918711E0
4.851091391E2,-3.277101755E0,1.402009010E0,3.814191818E0
4.851191578E2,-1.981989861E0,1.754664898E0,4.133325577E0
4.851291773E2,-3.812880516E-1,2.130750179E0,4.027313709E0
4.851391966E2,1.276986599E0,2.195459366E0,2.589218140E0
4.851492156E2,2.085356712E0,2.233439922E0,1.181819677E0
4.851592344E2,1.096633911E0,1.985170364E0,-9.916234016E-2
4.851692534E2,-1.825019360E0,8.803439140E-1,-2.327239513E-1
4.851792724E2,-4.862533569E0,-5.328083038E-2,4.533936977E-1
4.851892913E2,-6.876436710E0,-3.699750900E-1,1.548514128E0
4.851993100E2,-8.435928345E0,-2.780647278E-1,2.808454037E0
4.852093293E2,-9.314482689E0,7.031536102E-2,3.523990154E0
4.852193486E2,-9.949580193E0,6.489439011E-1,4.092911243E0
4.852293674E2,-1.043026638E1,1.504194260E0,4.794200897E0
4.852393861E2,-1.076954365E1,2.157033920E0,5.592963219E0
4.852494052E2,-1.094946671E1,2.779641151E0,6.168522835E0
4.852594243E2,-1.092679310E1,2.758491993E0,6.262971878E0
4.852694429E2,-1.038729668E1,3.680455208E0,5.481997490E0
4.852794616E2,-9.779342651E0,3.810451984E0,4.756075859E0
4.852894808E2,-9.025074005E0,3.812940598E0,3.674365282E0
4.852994999E2,-7.972610950E0,3.459096432E0,2.085278988E0
4.853095187E2,-6.441330910E0,2.802690506E0,4.577851295E-1
4.853195376E2,-3.719444513E0,1.787467957E0,-1.594764948E0
4.853295571E2,-8.393545151E-1,3.423218727E-1,-4.210968971E0
4.853395766E2,3.236461639E0,-2.081730843E0,-8.696770668E0
4.853495956E2,8.071047783E0,-4.711911201E0,-9.693749428E0
4.853596145E2,1.162593460E1,-7.529757500E0,-4.275977135E0
4.853696340E2,1.276055908E1,-9.696389198E0,1.272087097E-1
4.853796533E2,1.128549194E1,-9.204247475E0,5.445318222E-1
4.853896722E2,8.143374443E0,-5.037425041E0,-4.345359802E-1
4.853996912E2,4.820661545E0,-1.444342613E0,-6.249358654E-1
4.854097105E2,2.469332695E0,1.075283051E0,4.823679924E-1
4.854197300E2,5.780973434E-1,2.213016033E0,1.557590008E0
4.854297488E2,-1.004214287E0,2.646748066E0,2.678187370E0
4.854397676E2,-2.270941257E0,1.914873123E-1,2.826238155E0
4.854497869E2,-3.787586451E0,-3.836848259E0,2.843356371E0
4.854598062E2,-4.308893204E0,-8.609664917E0,4.065821171E0
4.854698252E2,-4.738015652E0,-1.618787003E1,4.885450363E0
4.854798441E2,-6.547243118E0,-2.308000183E1,-2.622639179E0
4.854898634E2,-5.962978363E0,-1.502841473E1,-5.049819946E0
4.854998829E2,-7.643449783E0,-4.427870750E0,-6.472898483E0
4.855099016E2,-9.453269958E0,2.046917915E0,-6.009275913E0
4.855199203E2,-1.152521133E1,5.500474453E0,1.111619473E-1
4.855299395E2,-1.261813736E1,5.937177181E0,4.349426746E0
4.855399588E2,-1.214147377E1,4.012308121E0,3.789714336E0
4.855499777E2,-1.007192230E1,1.592870235E0,5.079805374E0
4.855599967E2,-7.931924820E0,1.870447159E0,6.890104771E0
4.855700159E2,-7.496994972E0,1.675776482E0,8.972846031E0
4.855800349E2,-6.949706078E0,1.983261108E-1,7.758494377E0
4.855900535E2,-6.474788666E0,-1.970152855E0,6.941705704E0
4.856000720E2,-5.944708824E0,-3.162506104E0,7.304062843E0
4.856100912E2,-5.456140995E0,-3.590159416E0,7.893239975E0
4.856201102E2,-5.110420227E0,-3.957655907E0,6.620150089E0
4.856301288E2,-4.790907383E0,-4.335327148E0,5.052347183E0
4.856401472E2,-4.091072083E0,-4.248832703E0,3.752627134E0
4.856501660E2,-3.237102747E0,-3.652860641E0,3.193892479E0
4.856601846E2,-2.203534603E0,-2.523657799E0,2.966926813E0
4.856702026E2,-1.309131622E0,-1.357543945E0,3.008115053E0
4.856802206E2,-8.440682888E-1,1.648283005E-1,4.284273148E0
4.856902390E2,-9.005887508E-1,1.308639526E0,5.653489113E0
4.857002784E2,-1.072881818E0,1.088559151E0,3.566606522E0
4.857103172E2,-1.125745654E0,4.790124893E-1,1.504464030E0
4.857203560E2,-1.276768684E0,-5.707931519E-2,5.875491500E-1
4.857303950E2,-1.313226223E0,-1.237058640E-1,8.273159266E-1
4.857404340E2,-1.004316211E0,-9.636020660E-2,1.163455248E0
4.857504724E2,-4.344283342E-1,-2.818183899E-1,5.008440614E-1
4.857605109E2,4.418325424E-2,-4.893522263E-1,-2.857084870E-1
4.857705500E2,3.707828522E-1,-4.213953018E-1,-6.825836897E-1
4.857805891E2,6.216878891E-1,4.962921143E-3,-9.763579369E-1
4.857906277E2,7.614375353E-1,4.973115921E-1,-1.285994411E0
4.858006662E2,5.205880404E-1,9.775533676E-1,-1.452244043E0
4.858107049E2,1.292895079E-1,1.309249878E0,-1.308881879E0
4.858207437E2,-1.243807077E-1,1.466668129E0,-1.015868664E0
4.858307820E2,-3.128305674E-1,1.738066196E0,-3.509522080E-1
4.858408204E2,-4.672830701E-1,1.839211941E0,2.180944681E-1
4.858508592E2,-6.646158099E-1,1.552252769E0,6.198912859E-1
4.858608980E2,-6.964216232E-1,1.037260056E0,5.513111353E-1
4.858709364E2,-7.939813137E-1,4.112091064E-1,2.821346819E-1
4.858809748E2,-9.475166798E-1,-2.089004517E-1,2.906301618E-2
4.858910136E2,-1.045898557E0,-6.483783722E-1,-4.791098237E-1
4.859010527E2,-9.944864511E-1,-7.370052338E-1,-1.268930435E0
4.859110915E2,-8.566464186E-1,-2.417964935E-1,-1.799868584E0
4.859211305E2,-5.431921482E-1,2.972049713E-1,-1.879683256E0
4.859311699E2,-2.841991782E-1,6.844091415E-1,-1.514781475E0
4.859412094E2,-1.297408640E-1,1.203565598E0,-7.740782499E-1
4.859512488E2,-8.451566100E-2,1.455063820E0,4.224103689E-2
4.859612881E2,-6.810535491E-2,1.155016899E0,7.670108080E-1
4.859713280E2,6.341429055E-2,1.586484909E-1,8.768869638E-1
4.859813679E2,1.754595786E-1,-6.824111938E-1,4.745967388E-1
4.859914074E2,3.950273395E-1,-9.753580093E-1,-1.810204983E-2
4.860014256E2,7.339356542E-1,-7.121486664E-1,-1.168570518E-1
4.860114446E2,1.141291261E0,-5.118312836E-1,6.521522999E-3
4.860214634E2,1.273885250E0,-4.718093872E-1,1.453764439E-1
4.860314817E2,1.323506594E0,-4.761037827E-1,1.119529009E-1
4.860415001E2,1.987850785E0,-1.030394554E0,7.977601290E-1
4.860515189E2,2.032805681E0,-1.033864975E0,7.763297558E-1
4.860615377E2,3.071861267E0,-1.926395416E0,1.306404114E0
4.860715559E2,3.475694895E0,-2.312979698E0,6.839566231E-1
4.860815743E2,4.048888206E0,-3.149165154E0,1.894962788E-2
4.860915934E2,4.854257107E0,-4.163143158E0,-3.390285373E-1
4.861016127E2,5.610516548E0,-4.802730560E0,-5.789076090E-1
4.861116317E2,5.950537682E0,-4.211959839E0,-7.549048066E-1
4.861216510E2,6.074450493E0,-3.181583405E0,-1.218700051E0
4.861316707E2,6.522126198E0,-2.615724564E0,-1.813785553E0
4.861416906E2,6.972570419E0,-2.767950058E0,-2.018642187E0
4.861517102E2,7.067199707E0,-3.091835976E0,-2.635154486E0
4.861617300E2,6.154104710E0,-2.437962532E0,-7.284561157E0
4.861717506E2,4.700539589E0,-1.109193802E0,-9.030538559E0
4.861817713E2,3.924733877E0,-4.248046875E-1,-6.557438374E0
4.861917917E2,2.557087660E0,-6.386394501E-1,-4.447251320E0
4.862018119E2,9.600470066E-1,-2.211059570E0,-4.231124878E0
4.862118322E2,-7.665001154E-1,-3.756593704E0,-4.074178219E0
4.862218527E2,-1.886369824E0,-5.504749298E0,-3.592359304E0
4.862318727E2,-2.483892679E0,-6.910941124E0,-2.455492973E0
4.862418928E2,-3.171713352E0,-8.471763611E0,-6.647469401E-1
4.862519135E2,-4.596630573E0,-9.530532837E0,1.460234404E0
4.862619343E2,-6.109177113E0,-1.029632187E1,2.987548113E0
4.862719550E2,-7.615773201E0,-1.046786022E1,5.424308300E0
4.862819757E2,-8.862206459E0,-9.513588905E0,6.967432499E0
4.862919969E2,-9.655796051E0,-8.316945076E0,7.342642784E0
4.863020182E2,-9.933435440E0,-6.230430603E0,7.423657417E0
4.863120389E2,-9.688247681E0,-4.350095749E0,6.901403427E0
4.863220598E2,-8.653852463E0,-2.860907555E0,5.526770592E0
4.863320812E2,-7.194840431E0,-1.539285660E0,3.476285458E0
4.863421028E2,-5.560029507E0,-2.920999527E-1,2.238559961E0
4.863521241E2,-4.179073334E0,6.906108856E-1,1.582728148E0
4.863621453E2,-3.400099754E0,1.290195942E0,1.618429422E0
4.863721666E2,-2.998028278E0,1.511358738E0,2.543758631E0
4.863821876E2,-2.503902912E0,1.670298100E0,3.727998734E0
4.863922080E2,-1.750798464E0,2.007014751E0,4.573017597E0
4.864022282E2,-6.801528931E-1,2.589868546E0,5.609085083E0
4.864122491E2,2.546563148E-1,2.974899292E0,5.930783749E0
4.864222698E2,3.293528557E-1,2.878098488E0,5.405119419E0
4.864322902E2,-9.516351223E-1,1.913229942E0,4.575273037E0
4.864423106E2,-3.463383436E0,6.773142815E-1,3.821043968E0
4.864523312E2,-5.203584671E0,9.978485107E-2,3.164128065E0
4.864623516E2,-6.442804337E0,1.278114319E-1,2.839734077E0
